Date,BKEX,BTC Markets,BTCTurk,Binance,BingX,BitGo,BitPanda,BitZ,Bitbox,Bitfinex,Bitkub,Bitmax,Bitrue,Bitso,Bitstamp,Bittrex,Bitvavo,Blockchain.com,ByBit,Changelly,CoinSpot,Coinbase,Coinex,Coinlist,Crypto.com,Gate.io,Hotbit,Indodax,Koibanx,Korbit,Kraken,Kucoin,MEXC,Netcoins,OKX,OkCoin,Paribu,Phemex,ProBit,Ripio,UpHold,Vindax,WhiteBIT,Total
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13082.539928000078,62579.83390699999,3340713.837323,0.0,21638.2608229999,0.0,0.0,0.0,2713888.964237999,0.0,81825.69159600002,0.0,119929.089644,1600171.9779889998,3938467.079724999,259905.41622499996,2318719.1547640003,257266.26849700007,4884916.448740996,247677.945265,0.0,0.0,0.0,20886682.80358099,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52241410.60940199
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138783.08632600008,62579.83390699999,3156267.62362,0.0,10200.486743999898,0.0,0.0,0.0,2711090.607358999,0.0,81825.69159600002,0.0,122913.508204,1600171.9779889998,3832239.785202999,271134.88244599995,2304092.8822250003,202731.53365000008,4858586.357269997,247677.945265,0.0,0.0,0.0,20805108.229265988,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51899349.72822599
2020-11-06,0.0,5.397071,0.0,0.0,0.0,0.0,0.0,138702.90591700008,62579.83390699999,3157017.049535,0.0,79524.62797799989,0.0,0.0,0.0,2691795.312156999,0.0,81825.69159600002,0.0,141414.452736,1600171.9779889998,4039072.396047999,272759.3821749999,2304617.324239,249206.44820900005,4864846.487111997,247677.945265,0.0,0.0,0.0,21173076.242280982,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52598238.771370985
2020-11-07,0.0,5.397071,0.0,0.0,0.0,0.0,0.0,137537.3466250001,62579.83390699999,3179952.652833,0.0,79524.62797799989,0.0,0.0,0.0,2690870.108875999,0.0,81825.69159600002,0.0,135869.899786,1600171.9779889998,3633938.5795669993,279035.8637949999,2269100.255995,195229.39590600005,4844944.274422997,247677.945265,0.0,0.0,0.0,21450628.924015988,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52382838.07278399
2020-11-08,0.0,5.397071,0.0,0.0,0.0,0.0,0.0,136617.7513020001,62579.83390699999,3019851.676989,0.0,79524.62797799989,0.0,0.0,0.0,2689967.338741,0.0,81825.69159600002,0.0,1164778.119288,1600171.9779889998,3920203.630943999,265019.0340179999,2290590.525402,307086.0457,4904568.547566997,250436.507264,0.0,0.0,0.0,21360117.17504199,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53627289.17795399
2020-11-09,0.0,5.397071,0.0,0.0,0.0,0.0,0.0,136617.7513020001,62579.83390699999,2976435.990871,0.0,79524.62797799989,0.0,0.0,0.0,2770065.3297629994,0.0,81825.69159600002,0.0,1145766.0283960002,1600171.9779889998,2076210.0914979992,264876.7335589999,2292542.263582,242721.80393400005,4969383.484118997,250436.507264,0.0,0.0,0.0,21122950.31176199,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51566059.121746995
2020-11-10,0.0,9.700303000000002,0.0,0.0,0.0,0.0,0.0,136617.7513020001,62579.83390699999,3071947.976656,0.0,61017.700076999885,0.0,0.0,0.0,2792339.0799549995,0.0,81825.69159600002,0.0,1143665.27625,1600171.9779889998,3125285.081951999,260065.7964589999,2293210.1510550003,181928.249422,4890597.3082559975,250436.507264,0.0,0.0,0.0,21230330.90087099,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52675974.28047
2020-11-11,0.0,22.177585,0.0,0.0,0.0,0.0,0.0,136197.4033520001,62579.83390699999,3068106.7076099995,0.0,40844.86649999989,0.0,0.0,0.0,2708933.886597,0.0,81825.69159600002,0.0,1124983.81863,1600171.9779889998,3257395.357151999,224044.8354999999,2294758.8922070004,262665.66204900004,4898274.941223998,250595.23212399997,0.0,0.0,0.0,21137246.82803899,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52642593.40921699
2020-11-12,0.0,13.470832,0.0,0.0,0.0,0.0,0.0,136197.4033520001,62579.83390699999,3180684.4532739995,0.0,66468.35388599988,0.0,0.0,0.0,2697657.287587,0.0,81825.69159600002,0.0,1132805.722392,1600171.9779889998,2730708.308629999,266659.9573839999,2288362.3989500003,185982.40636200004,4856383.172320997,250632.06758899995,0.0,0.0,0.0,21530931.04073199,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52562008.84393899
2020-11-13,0.0,13.470726,0.0,0.0,0.0,0.0,0.0,134961.3279860001,62579.83390699999,3182079.005262,0.0,50893.84394199988,0.0,0.0,0.0,2706983.875803,0.0,81825.69159600002,0.0,1149531.61259,1600171.9779889998,3041167.188089999,259245.8011949999,2286555.231184,262385.77255800006,5216003.739605998,250697.581541,0.0,0.0,0.0,22214727.20469599,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53993768.455827
2020-11-14,0.0,13.470726,0.0,0.0,0.0,0.0,0.0,133160.94874100012,62579.83390699999,3302218.3342829994,0.0,101718.99615799988,0.0,0.0,0.0,3016478.568786999,0.0,81825.69159600002,0.0,543280.519614,1600171.9779889998,2115935.312015999,252939.55926199988,2284839.36796,191418.45808300003,5161820.720542998,250697.581541,0.0,0.0,0.0,22110317.84661799,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52703362.48497999
2020-11-15,0.0,13.474884,0.0,0.0,0.0,0.0,0.0,133160.94874100012,62579.83390699999,3325791.7336049997,0.0,116341.71072799987,0.0,0.0,0.0,2904695.511193999,0.0,81825.69159600002,0.0,523219.768036,1600171.9779889998,3327382.543138999,238015.05442299988,2283655.700596,144432.49602000002,5292853.858532998,250697.581541,0.0,0.0,0.0,21646854.535659987,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53425637.71774799
2020-11-16,0.0,199803.211145,0.0,4.999,0.0,0.0,0.0,133160.94874100012,62579.83390699999,3317745.753230999,0.0,72015.57623799988,0.0,0.0,0.0,2972607.165436999,0.0,81825.69159600002,0.0,506841.568698,1600171.9779889998,3921611.994998999,242464.08072899983,2283570.037554,259140.49163400003,5241873.195666998,250814.856434,0.0,0.0,0.0,21810955.504767988,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54451132.18492299
2020-11-17,0.0,591961.4154050001,0.0,4.999,0.0,0.0,0.0,133160.94874100012,62579.83390699999,3314920.787950999,0.0,264214.3154189999,0.0,0.0,0.0,3087605.783429999,0.0,81825.69159600002,0.0,516352.57915,1600171.9779889998,3949693.322589999,242611.52730999983,2281896.767589,214101.44779300003,5472669.387040998,250870.282652,0.0,0.0,0.0,21730176.560808983,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55288762.92552798
2020-11-18,0.0,622150.6387680001,0.0,4.999,0.0,0.0,0.0,133160.94874100012,62579.83390699999,3333995.514578999,0.0,286265.18471399986,0.0,0.0,0.0,3106387.823069999,0.0,81825.69159600002,0.0,493284.341308,1600171.9779889998,1591058.208775999,259271.61768499983,2280413.870944,279488.25819200004,5561648.787732998,250870.282652,0.0,0.0,0.0,21687100.867135987,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53123624.14394599
2020-11-19,0.0,637916.3472500001,0.0,4.999,0.0,0.0,0.0,133259.0449970001,62579.83390699999,3335715.462144999,0.0,317053.14073599986,0.0,0.0,0.0,3106210.410372999,0.0,81825.69159600002,0.0,498490.248954,1600171.9779889998,3638271.542512999,242183.91834499987,2286111.438937,245165.51800000004,5560508.209336998,250870.282652,0.0,0.0,0.0,21779101.131401982,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55269384.49528898
2020-11-20,0.0,668422.7057900002,0.0,4.999,0.0,0.0,0.0,120551.8469780001,62579.83390699999,3338061.7885729987,0.0,275927.2207599999,0.0,0.0,0.0,2854653.826675999,0.0,81825.69159600002,0.0,497768.053358,1600171.9779889998,3755163.118416999,261051.34055399988,2338485.810777,317472.428206,5524039.658397998,251038.314422,0.0,0.0,0.0,22247918.520339984,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55689082.43289699
2020-11-21,0.0,654432.6243800002,0.0,4.999,0.0,0.0,0.0,111219.0017700001,62579.83390699999,3554831.0542959985,0.0,321479.5727899999,0.0,0.0,0.0,2914583.3348399987,0.0,81825.69159600002,0.0,511919.873182,1600171.9779889998,2528781.0596669987,227942.60224099987,2333625.679329,283767.094589,5543845.899807998,251038.314422,0.0,0.0,0.0,22742733.814255983,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55218727.72521798
2020-11-22,0.0,768665.2803170001,0.0,4.999,0.0,0.0,0.0,111219.0017700001,62579.83390699999,3286110.5110529987,0.0,326077.2604679999,0.0,0.0,0.0,2931532.0163109987,0.0,81825.69159600002,0.0,472303.3359,1600171.9779889998,3418333.702087999,225405.95332499983,2363215.925841,233281.090928,5629300.584304998,251038.314422,0.0,0.0,0.0,23774750.819780983,0.0,0.0,0.0,11493945.297156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57029761.596156985
2020-11-23,0.0,40799.63314500009,0.0,4.999,0.0,0.0,0.0,100216.6966790001,62579.83390699999,3158074.5382969985,0.0,367282.3848109999,0.0,0.0,0.0,2965756.996036999,0.0,81825.69159600002,0.0,482561.577456,1600171.9779889998,3255068.9469259987,230154.40706099983,2360085.338413,267733.220733,5414858.832725998,251038.314422,0.0,0.0,0.0,24294521.554237984,0.0,0.0,0.0,11860351.365773004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56793086.30920898
2020-11-24,0.0,44247.38145800009,0.0,4.999,0.0,0.0,0.0,86093.03658100011,62579.83390699999,2809626.1948069986,0.0,330208.4202549999,0.0,0.0,0.0,3028075.556048999,0.0,81825.69159600002,0.0,511338.1930940001,1600171.9779889998,4177348.899355999,268261.6713399999,2354571.171207,121134.11331599996,5261898.742771998,251038.314422,0.0,0.0,0.0,24863500.557431985,0.0,0.0,0.0,11862378.312152006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57714303.06673299
2020-11-25,0.0,42812.71503500009,0.0,4.999,0.0,0.0,0.0,85800.0149030001,62579.83390699999,2812834.3544369987,0.0,478394.8355429999,0.0,0.0,0.0,3170458.790828999,0.0,81825.69159600002,0.0,505347.02097000007,1600171.9779889998,3979937.149936999,253068.74854599987,2350868.2029150003,262994.740848,5166745.531167998,251591.156475,0.0,0.0,0.0,25161214.024505984,0.0,0.0,0.0,11932141.639152003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58198791.42775598
2020-11-26,0.0,75629.2729110001,0.0,4.999,0.0,0.0,0.0,84745.2452550001,62579.83390699999,2743613.658371999,0.0,703526.152344,0.0,0.0,0.0,3131128.102723999,0.0,81825.69159600002,0.0,494183.822772,1600171.9779889998,3662324.408687999,176512.26431599987,2428631.193185,170181.46106499998,5499884.324733998,251591.156475,0.0,0.0,0.0,24074084.031032983,0.0,0.0,0.0,8885541.123684006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54126158.720049985
2020-11-27,0.0,49173.4717080001,0.0,4.999,0.0,0.0,0.0,84500.4532180001,62579.83390699999,2740793.149530999,0.0,646298.609846,0.0,0.0,0.0,3147528.086040999,0.0,81825.69159600002,0.0,468848.947288,1600171.9779889998,2499800.6663859985,184319.86660399984,2373979.186335,110139.866804,5410906.019986997,287048.82822399994,0.0,0.0,0.0,23953255.792890985,0.0,0.0,0.0,8593333.459315006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52294508.90666999
2020-11-28,0.0,48714.2657850001,0.0,4.999,0.0,0.0,0.0,84297.9645720001,62579.83390699999,2741359.3414999987,0.0,653238.5292,0.0,0.0,0.0,3205760.618807999,0.0,81825.69159600002,0.0,431838.5063820001,1600171.9779889998,3515307.6290739984,166740.67810499985,2354485.7832500003,51083.32723199999,5218701.176193997,287048.82822399994,0.0,0.0,0.0,25647016.372033983,0.0,0.0,0.0,8410077.602801006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54560253.125652984
2020-11-29,0.0,45427.8940490001,0.0,4.999,0.0,0.0,0.0,83924.28539000009,62579.83390699999,2747003.5288579985,0.0,628148.187627,0.0,0.0,0.0,3203460.926654999,0.0,81825.69159600002,0.0,411386.87116,1600171.9779889998,3986572.6722569983,186058.95512699985,2341315.0413110005,10526.474774999988,5111392.501910998,287048.82822399994,0.0,0.0,0.0,25953318.820501983,0.0,0.0,0.0,8313315.940833006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55053483.431170985
2020-11-30,0.0,48120.1971180001,0.0,4.999,0.0,0.0,0.0,71784.2514770001,62579.83390699999,2571716.5796609987,0.0,672068.288167,0.0,0.0,0.0,3222551.167822999,0.0,81825.69159600002,0.0,382797.83567000006,1600171.9779889998,3643833.5592009984,182228.44908399985,2312955.4438830004,267118.687607,5642805.089519998,287048.82822399994,0.0,0.0,0.0,26113459.056585982,0.0,0.0,0.0,8168160.778370006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55331230.714882985
2020-12-01,0.0,43988.1409890001,0.0,4.999,0.0,0.0,0.0,71768.9044130001,62579.83390699999,2836737.9831899987,0.0,775348.1173350001,0.0,0.0,0.0,3250168.925449999,0.0,81825.69159600002,0.0,355432.69373800006,1600171.9779889998,3803752.6812709984,177030.27570599984,2299426.9341880004,208688.900461,5473788.832623998,287048.82822399994,0.0,0.0,0.0,25874829.444955982,0.0,0.0,0.0,7942611.174484006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55145204.339520976
2020-12-02,0.0,43384.4641230001,0.0,4.999,0.0,0.0,0.0,61885.2100790001,62579.83390699999,2736840.7675089985,0.0,744784.8020050001,0.0,0.0,0.0,3250532.267876999,0.0,81825.69159600002,0.0,321996.34271800006,1600171.9779889998,2412940.9215839985,164981.78021099983,2288063.3228800003,262859.852419,5260403.570317998,287244.6284909999,0.0,0.0,0.0,26664446.44919598,0.0,0.0,0.0,7639741.204972006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53884688.08687398
2020-12-03,0.0,48320.408963000096,0.0,4.999,0.0,0.0,0.0,61147.3455340001,62579.83390699999,3086302.6252999986,0.0,703403.9455520001,0.0,0.0,0.0,3278251.083296999,0.0,81825.69159600002,0.0,260271.4044500001,1600171.9779889998,2521184.4255239987,149122.62680499983,2364570.156981,197342.330601,5005032.517796998,153611.92595499993,0.0,0.0,0.0,27221330.50786098,0.0,0.0,0.0,7309064.349236006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54103538.156347975
2020-12-04,0.0,48462.001100000096,0.0,4.999,0.0,0.0,0.0,50521.2699450001,62579.83390699999,2958802.2119039986,0.0,562316.4403010001,0.0,0.0,0.0,3302202.3295409987,0.0,81825.69159600002,0.0,301869.4345820001,1600171.9779889998,1982613.3865199988,139069.23154799984,2358933.5125550004,303695.980474,5523351.437706998,57108.22804999993,0.0,0.0,0.0,27585243.08268598,0.0,0.0,0.0,7466517.497164006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54385288.54656898
2020-12-05,0.0,46189.994239000094,0.0,4.999,0.0,0.0,0.0,50251.813026000105,62579.83390699999,2852977.139058999,0.0,550500.0294790001,0.0,0.0,0.0,3301405.995785998,0.0,81825.69159600002,0.0,347420.73803800007,1600171.9779889998,3543143.655446999,134749.67681699982,2353959.0926280003,284769.395202,5278438.056685997,55623.71102199993,0.0,0.0,0.0,27669578.62713998,0.0,0.0,0.0,7726142.827945006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55939733.25500598
2020-12-06,0.0,48001.54192300009,0.0,4.999,0.0,0.0,0.0,50209.9375880001,62579.83390699999,2750532.254975999,0.0,511780.35309700016,0.0,0.0,0.0,3249041.7227049987,0.0,81825.69159600002,0.0,334074.1586220001,1600171.9779889998,2399596.045612999,159404.1054939998,2351683.068061,250390.722745,5159542.747123997,55419.99791499993,0.0,0.0,0.0,28166198.38740598,0.0,0.0,0.0,8061110.134111006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55291567.67987198
2020-12-07,0.0,52893.30020800009,0.0,4.999,0.0,0.0,0.0,43878.9238090001,62579.83390699999,2770786.367525999,0.0,537425.2046410001,0.0,0.0,0.0,3278267.7110889987,0.0,81825.69159600002,0.0,336819.15420200006,1600171.9779889998,4039779.588468999,121985.0262519998,2313103.7015580004,320900.085764,5106786.8611149965,49660.06019899993,0.0,0.0,0.0,28439036.63549598,0.0,0.0,0.0,11076521.994189003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60232427.11700898
2020-12-08,0.0,52073.87858800009,0.0,4.999,0.0,0.0,0.0,29137.058311000103,62579.83390699999,3022292.575245999,0.0,549536.9197890002,0.0,0.0,0.0,3310892.838616999,0.0,81825.69159600002,0.0,343127.28286800004,1600171.9779889998,3907874.996321999,104700.2857599998,2299120.3978660004,245435.398352,5528334.656870997,48521.27465899993,0.0,0.0,0.0,28603670.280654974,0.0,0.0,0.0,7466978.597950006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57256278.94434598
2020-12-09,0.0,48900.448712000085,0.0,4.999,0.0,0.0,0.0,29137.058311000103,62579.83390699999,3317141.523453999,0.0,634110.8022210002,0.0,0.0,0.0,3297198.811135999,0.0,81825.69159600002,0.0,336555.56239200005,1600171.9779889998,3654680.300137999,100515.2536539998,2458566.067710001,200224.432886,5487236.674375997,46818.68229899993,0.0,0.0,0.0,28491562.230351977,0.0,0.0,0.0,7429408.805544006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57276639.155676976
2020-12-10,0.0,50065.80542000008,0.0,4.999,0.0,0.0,0.0,29137.058311000103,62579.83390699999,3318083.542330999,0.0,621611.3300950002,0.0,0.0,0.0,3346704.120471999,0.0,81825.69159600002,0.0,356095.151514,1600171.9779889998,3283247.7176879984,100341.5820059998,905885.4627150006,137873.93932499996,5454366.916763997,46503.67850299993,0.0,0.0,0.0,28703804.996644977,0.0,0.0,0.0,7521055.542539006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55619359.34681998
2020-12-11,0.0,37855.79683000009,0.0,4.999,0.0,0.0,0.0,19691.710940000103,62579.83390699999,3374479.372211999,0.0,633028.2665160003,0.0,0.0,0.0,3319261.593869999,0.0,81825.69159600002,0.0,409509.117314,1600171.9779889998,3505895.6373509984,100157.7571429998,900978.1559130006,248342.17096599995,5445726.5213429965,43558.83054199993,0.0,0.0,0.0,28855574.867477976,0.0,0.0,0.0,7315351.423410006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55953993.724319965
2020-12-12,0.0,43837.97356600009,0.0,4.999,0.0,0.0,0.0,19164.417159000102,62579.83390699999,3129044.344045999,0.0,656528.8258950002,0.0,0.0,0.0,3359257.064869999,0.0,81825.69159600002,0.0,364453.497372,1600171.9779889998,3352080.2270169985,95370.9144699998,899026.2231990006,221275.52372099995,5283972.593993996,42767.19982699993,0.0,0.0,0.0,30287207.076588977,0.0,0.0,0.0,7079069.582560006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56577637.966776974
2020-12-13,0.0,41462.03207200009,0.0,4.999,0.0,0.0,0.0,19090.7212850001,62579.83390699999,3130013.210771999,0.0,673552.4042680003,0.0,0.0,0.0,3343402.5002929987,0.0,81825.69159600002,0.0,341694.672022,1600171.9779889998,3559479.1315559987,101685.4844429998,893921.2133680006,315786.42117999995,5269202.546571996,47432.67697999993,0.0,0.0,0.0,28466418.501695976,0.0,0.0,0.0,7003930.569397005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54951654.588395976
2020-12-14,0.0,41462.03207200009,0.0,4.999,0.0,0.0,0.0,7586.292157000102,62579.83390699999,3149702.988309999,0.0,603932.6422210003,0.0,0.0,0.0,3338792.744494999,0.0,81825.69159600002,0.0,334566.735652,1600171.9779889998,3692774.808988999,79109.0356189998,881459.9216630006,250403.87401299996,5721331.663042996,46949.19779899993,0.0,0.0,0.0,28600971.00008397,0.0,0.0,0.0,6780103.650348005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55273729.08895697
2020-12-15,0.0,40613.65216600009,0.0,46246773.459784,0.0,0.0,0.0,7586.292157000102,62579.83390699999,3121532.460883999,0.0,465945.94803800026,0.0,0.0,0.0,3370922.616709999,0.0,81825.69159600002,0.0,305529.28171,1600171.9779889998,3128045.5294619985,64066.9233849998,900086.8209030007,110325.12857599992,5572560.911532996,46249.65204899993,0.0,0.0,0.0,28559531.271720976,0.0,0.0,0.0,6884720.452565005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100569067.90513498
2020-12-16,0.0,15599.603756000088,0.0,46246773.459784,0.0,0.0,0.0,6888.075865000102,62579.83390699999,3224871.674170999,0.0,451822.8450630003,0.0,0.0,0.0,3364590.531711999,0.0,81825.69159600002,0.0,298923.082864,1600171.9779889998,2891786.6554809986,72787.45639999979,886594.6244850006,248147.58770499995,5464352.475227996,46639.89050499993,0.0,0.0,0.0,28944253.234404977,0.0,0.0,0.0,7010300.005504005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100918908.70641997
2020-12-17,0.0,39451.01746000009,0.0,46246773.459784,0.0,0.0,0.0,6042.470253000101,62579.83390699999,3092276.4439669987,0.0,494094.8101240003,0.0,0.0,0.0,3480012.115430999,0.0,81825.69159600002,0.0,257840.57842,1600171.9779889998,2871018.5828379984,108828.7434309998,959429.9992090006,159605.1878019999,5808295.833472996,40668.217479999934,0.0,0.0,0.0,28729740.594438978,0.0,0.0,0.0,7427375.407502005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101466030.96510498
2020-12-18,0.0,35913.90032100009,0.0,46246773.459784,0.0,0.0,0.0,78618.74202700009,62579.83390699999,2990065.2837159988,0.0,752175.6398760004,0.0,0.0,0.0,3408115.186827999,0.0,81825.69159600002,0.0,71382.742792,1600171.9779889998,3956778.2197699994,81976.4802719998,952250.4642720006,39599.39231599991,5672060.558380996,36489.13566899994,0.0,0.0,0.0,29305750.98461998,0.0,0.0,0.0,7239226.136762005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102611753.83089799
2020-12-19,0.0,37648.404291000086,0.0,46246773.459784,0.0,0.0,0.0,69083.02636400009,62579.83390699999,2769723.4321979987,0.0,677575.5023720004,0.0,0.0,0.0,3291203.587935999,0.0,81825.69159600002,0.0,430.1702880000085,1600171.9779889998,3505425.4978619986,25974.571823999795,945323.5318210006,270771.5780529999,5322511.950421996,29595.571760999937,0.0,0.0,0.0,28831417.17588598,0.0,0.0,0.0,7241344.261404005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101009379.22575797
2020-12-20,0.0,38180.60142200009,0.0,46246773.459784,0.0,0.0,0.0,69076.31484900009,62579.83390699999,2940847.306632999,0.0,770672.0935050003,0.0,0.0,0.0,3326953.985233999,0.0,81825.69159600002,0.0,87416.97836400001,1600171.9779889998,1979466.0151789987,44757.4273749998,940752.1243340006,155705.60829399992,5081159.800007995,27469.498998999938,0.0,0.0,0.0,28680149.09509298,0.0,0.0,0.0,7654131.673983005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99788089.48654798
2020-12-21,0.0,34107.425132000084,0.0,46246773.459784,0.0,0.0,0.0,68944.10702500009,62579.83390699999,2606785.857353999,0.0,736241.3644810003,0.0,0.0,0.0,3341396.955748999,0.0,81825.69159600002,0.0,64627.72686200001,1600171.9779889998,4990816.172838999,91471.6958589998,906454.5470050006,173778.07235999993,4881461.350736995,51087.16513799994,0.0,0.0,0.0,28590023.029892977,0.0,0.0,0.0,7830905.656550005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102359452.09025997
2020-12-22,0.0,5645.289879000084,0.0,46246773.459784,0.0,0.0,0.0,68691.0237940001,62579.83390699999,2631476.1715849987,0.0,739481.0831120004,0.0,0.0,0.0,3401387.324469999,0.0,81825.69159600002,0.0,62703.54571600001,1600171.9779889998,4061780.320367999,77017.6148199998,901529.7598740008,54272.30393599994,4772682.750394995,49751.22473799994,0.0,0.0,0.0,28227378.241140977,0.0,0.0,0.0,8112772.475527005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101157920.09263098
2020-12-23,0.0,46926.933196000085,0.0,46246773.459784,0.0,0.0,0.0,68471.82835500009,62579.83390699999,2507342.7793849986,0.0,654155.4650500003,0.0,0.0,0.0,3595307.719487999,0.0,81825.69159600002,0.0,60025.433736000006,1600171.9779889998,3825834.935859999,53878.1636969998,899448.7259260006,127220.14289699994,4489024.549069995,41150.85539999994,0.0,0.0,0.0,27544545.04660097,0.0,0.0,0.0,7948955.731877006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99853639.27381396
2020-12-24,0.0,45830.08623800008,0.0,46246773.459784,0.0,0.0,0.0,67857.45318800009,62579.83390699999,2538582.9977889988,0.0,649860.9959660004,0.0,0.0,0.0,3617720.0903849993,0.0,81825.69159600002,0.0,60198.573192,1600171.9779889998,4082461.584967999,200266.43335599985,893271.2346350006,65905.10063499994,4381087.968692995,33416.98948099994,0.0,0.0,0.0,26741397.304285973,0.0,0.0,0.0,7289645.038331006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98658852.81441897
2020-12-25,0.0,41166.018201000086,0.0,46246773.459784,0.0,0.0,0.0,67715.24198900009,62579.83390699999,2648099.7442849986,0.0,596296.3110630004,0.0,0.0,0.0,3545953.632004999,0.0,122173.915646,0.0,67544.12327000001,1600171.9779889998,4046418.274756999,200154.43350499985,891961.6593910006,229564.81399899995,4223785.486203995,77364.09302199993,0.0,0.0,0.0,26407368.15259297,0.0,0.0,0.0,7334332.338856006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98409423.51046596
2020-12-26,0.0,49277.54888500008,0.0,46246773.459784,0.0,0.0,0.0,67711.31305400009,62579.83390699999,2501555.8039739984,0.0,554015.3756880003,0.0,0.0,0.0,3593648.887622999,0.0,122173.915646,0.0,90032.77487800001,1600171.9779889998,4084757.201886999,212825.29862599983,892121.1157030007,150406.09056699995,4141104.9251639945,78619.44579099993,0.0,0.0,0.0,26279277.86349797,0.0,0.0,0.0,7448698.398287006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98175751.23095097
2020-12-27,0.0,44909.173029000085,0.0,46246773.459784,0.0,0.0,0.0,66804.41826000008,62579.83390699999,2567594.3972209985,0.0,557463.6135210004,0.0,0.0,0.0,3524609.010964999,0.0,122173.915646,0.0,93859.94825400002,1600171.9779889998,3926974.113004999,211234.55475599985,878468.3195290007,377939.071972,3749138.1139899935,77332.25209399994,0.0,0.0,0.0,26296724.404490974,0.0,0.0,0.0,7258929.213207005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97663679.79161997
